content,label
境内境外收入企业外国人代扣代缴需要两地收入合并报税规定外籍一个纳税年度内在中国境内居住累计一百八十三天视为居民居民中国境内境外取得所得本法规定缴纳外籍一个纳税年度内在中国境内居住累计不满一百八十三天视为居民居民中国境内取得所得本法规定缴纳外国人境内境外收入一个纳税年度内在中国境内居住累计一百八十三天需要两地收入合并报税一个纳税年度内在中国境内居住累计不满一百八十三天境内收入申报纳税相关规定第一条中国境内住所住所一个纳税年度内在中国境内居住累计一百八十三天居民居民中国境内境外取得所得本法规定缴纳中国境内住所居住住所一个纳税年度内在中国境内居住累计不满一百八十三天居民居民中国境内取得所得本法规定缴纳纳税年度公历一月一日十二月三十一日,综合
公司股东公司公司预将名下土地划转公司算是土地出资公司接受这块土地应该入账公司是否开具发票公司土地划转涉及税费减免描述公司土地划转公司属于土地出资投资方公司涉及税种印花税产权转移书据缴纳印花税税率万分之增值税企业无形资产对外投资取得投资方股权行为属于有偿转让无形资产按规定征收增值税企业所得税货币资产投资企业所得税征管问题公告公告201533实行查账征收居民企业以下简称企业以非货币资产对外投资确认货币资产转让所得可自确认货币资产转让收入年度超过连续纳税年度期间分期均匀计入相应年度纳税所得额按规定计算缴纳企业所得税关联企业之间发生货币资产投资行为投资协议生效12尚未完成股权变更登记手续投资协议生效确认货币资产转让收入实现投资方公司涉及税种印花税产权转移书据缴纳印花税税率万分之契税涉及不动产土地使用权投资入股契税暂行条例细则第八条土地房屋权属下列方式转移视同土地使用权转让房屋买卖房屋赠与征税土地房屋权属作价投资入股土地房屋权属抵债获奖方式承受土地房屋权属预购方式预付集资建房款方式承受土地房屋权属,综合
中国境内住所居住一年五年以下来源于中国境外所得免税规定实施条例200818国务院令519修改公布第六条规定中国境内住所居住一年五年以下来源于中国境外所得主管税务机关批准中国境内公司企业经济组织支付部分缴纳居住超过五年第六年应当来源于中国境外所得缴纳国务院令2008519实施条例第六条,个人所得税
公司一家三板挂牌上市公司公司员工持有股票取得分红分红股票托管机构发放查阅101号文应该符合不交个情况还会接到税务机关通知补交其个持股期限超过股息红利所得暂免征收需要税局进行备案享受分红股票托管机构代发公司员工持有公司股票相应手续需要公司办理相关政策财政部证监会上市公司股息红利差别化政策问题通知财税2015101公开发行转让市场取得上市公司股票持股期限超过股息红利所得暂免征收全国中小企业股份转让系统挂牌公司股息红利差别化政策通知规定执行操作事项财政部证监会实施全国中小企业股份转让系统挂牌公司股息红利差别化政策问题通知财税201448相关规定执行,个人所得税
货物提供安装服务安装服务大概80%销售货物提供劳务适用税率开具增值税专用发票销售货物提供安装服务区分混合销售兼营销售二者区别兼营纳税人经营业务两项多项销售行为二项多项销售行为没有直接关联从属关系业务发生互相独立混合销售一项销售行为涉及货物涉及服务二者之间直接关联互为从属关系兼营销售应当核算不同税率适用销售额分类征税分开核算征收混合销售主业确定适用税率纳税人销售货物提供建筑服务属于混合销售不同税率核算征税政策财政部全面推开营业税改征增值税试点通知财税201636第四十条规定一项销售行为涉及服务涉及货物混合销售从事货物生产批发零售单位个体工商户混合销售行为销售货物缴纳增值税单位个体工商户混合销售行为销售服务缴纳增值税财政部全面推开营业税改征增值税试点通知财税201636附件营业税改征增值税试点实施办法规定纳税人兼营销售货物劳务服务无形资产不动产适用不同税率征收率应当核算适用不同税率征收率销售额核算适用税率另据进一步明确改增征管问题公告公告201711规定纳税人销售活动板房机器设备结构件自产货物提供建筑安装服务属于营业税改征增值税试点实施办法财税201636文件印发第四十条规定混合销售核算货物建筑服务销售额适用不同税率征收率,增值税
一级代理二级代理三级代理统一银行签约开户代理之间返利银行系统自动转给下级代理账户银行转给企业货款销售收入一致公司销售三级代理产品29三级返利二级返利一级返利银行系统自动操作最后银行23转给企业企业23确认收入请问此类操作返利是否纳入企业收入这部分纳入企业收入账务处理看贵公司开票返利销售额开在一张发票全额开票后期再开红票返利部分一张发票这部分不需纳入企业收入直接扣除返利金额进行收入确认后期红票返利部分确认收入时先要这部分确认后期红票相反分录冲回,综合
股票分红是否属于薪酬部分描述理解虚拟股权没有所有权表决权不能转让出售无需工商登记业绩计算分红职工受雇获得收入应该划入工资薪金范畴缴纳相关规定600第八条税法第二条所说各项个人所得范围工资薪金所得任职受雇取得工资薪金奖金年终加薪劳动分红津贴补贴任职受雇所得,个人所得税
国外支付专利使用费技术开发代扣代缴企业所得税境内企业境外企业支付款项境外企业属于企业所得税法第三条第三款居民企业中国境内设立机构场所设立机构场所取得所得机构场所没有实际联系应当来源于中国境内所得缴纳企业所得税境内代扣代缴企业所得税税率10%相关规定企业所得税法对非居民企业取得本法第三条第三款规定所得缴纳所得税实行源泉扣缴支付人为扣缴义务人税款扣缴义务人每次支付到期支付支付到期支付款项扣缴,企业所得税
开发经营企业借款费用原则分配成本对象印发房地产开发经营业务企业所得税处理办法通知国税发200931第三十条规定企业下列成本以下方法进行分配借款费用属于不同成本对象共同负担直接成本法预算造价进行分配国税发200931印发房地产开发经营业务企业所得税处理办法通知第三十条,企业所得税
图书免税规定办理退税具体操作图书免税一直政策最近政策以往政策延续描述理解贵司应该享受图书免税政策没有享受造成多缴税款享受图书免税政策需要事前税务机关免税备案贵司没有免税备案原则上免税实务中多缴税款主管税务机关协商退税没有明确文件规定税务局说明情况税局同意后后申请退税流程,增值税
